 time            time            v(gate_charge)  ig_charge       id_charge       is_charge       ib_charge       i_total         qg_approx       qd_approx       qs_approx       qb_approx       q_total        
 1.12983832e-11  1.12983832e-11  1.35580599e-02 -9.40783031e-06  1.51263198e-06  6.60116378e-06  1.29283454e-06 -1.20000001e-09 -1.01980244e-16  1.86793170e-17  6.91951605e-17  1.40922688e-17 -1.34980599e-20 
 1.16236153e-11  1.16236153e-11  1.39483383e-02 -9.40947073e-06  1.49578929e-06  6.61999742e-06  1.29248402e-06 -1.20000000e-09 -1.05040239e-16  1.91685345e-17  7.13451330e-17  1.45126830e-17 -1.38883384e-20 
 1.19277147e-11  1.19277147e-11  1.43132576e-02 -9.41100367e-06  1.47988419e-06  6.63776238e-06  1.29215711e-06 -1.20000000e-09 -1.07901887e-16  1.96209848e-17  7.33609716e-17  1.49056770e-17 -1.42532577e-20 
 1.22181355e-11  1.22181355e-11  1.46617626e-02 -9.41246686e-06  1.46455175e-06  6.65486947e-06  1.29184564e-06 -1.20000001e-09 -1.10635250e-16  2.00485475e-17  7.52912000e-17  1.52809011e-17 -1.46017627e-20 
 1.25008966e-11  1.25008966e-11  1.50010760e-02 -9.41389070e-06  1.44948853e-06  6.67165911e-06  1.29154306e-06 -1.20000001e-09 -1.13296932e-16  2.04605362e-17  7.71753123e-17  1.56461420e-17 -1.49410760e-20 
 1.28029058e-11  1.28029058e-11  1.53634870e-02 -9.41541066e-06  1.43325133e-06  6.68973871e-06  1.29122062e-06 -1.20000001e-09 -1.16140243e-16  2.08958432e-17  7.91929448e-17  1.60361512e-17 -1.53034871e-20 
 1.30798855e-11  1.30798855e-11  1.56958626e-02 -9.41680390e-06  1.41822377e-06  6.70645455e-06  1.29092558e-06 -1.19999999e-09 -1.18748313e-16  2.12907435e-17  8.10481812e-17  1.63937522e-17 -1.56358626e-20 
 1.33647805e-11  1.33647805e-11  1.60377365e-02 -9.41823620e-06  1.40262975e-06  6.72378368e-06  1.29062277e-06 -1.20000000e-09 -1.21431317e-16  2.16925670e-17  8.29612849e-17  1.67614873e-17 -1.59777366e-20 
 1.36293813e-11  1.36293813e-11  1.63552576e-02 -9.41956578e-06  1.38802111e-06  6.74000255e-06  1.29034212e-06 -1.20000000e-09 -1.23923566e-16  2.20617713e-17  8.47425497e-17  1.71029501e-17 -1.62952577e-20 
 1.38976201e-11  1.38976201e-11  1.66771441e-02 -9.42091295e-06  1.37308728e-06  6.75656749e-06  1.29005819e-06 -1.19999999e-09 -1.26450440e-16  2.24320895e-17  8.65527014e-17  1.74490318e-17 -1.66171442e-20 
 1.41521380e-11  1.41521380e-11  1.69825656e-02 -9.42219058e-06  1.35880070e-06  6.77240057e-06  1.28978931e-06 -1.20000001e-09 -1.28848393e-16  2.27797466e-17  8.82743836e-17  1.77773404e-17 -1.69225657e-20 
 1.44084535e-11  1.44084535e-11  1.72901442e-02 -9.42347660e-06  1.34429754e-06  6.78846001e-06  1.28951905e-06 -1.20000001e-09 -1.31263611e-16  2.31261696e-17  9.00123129e-17  1.81078988e-17 -1.72301442e-20 
 1.46551935e-11  1.46551935e-11  1.75862321e-02 -9.42471397e-06  1.33022571e-06  6.80402889e-06  1.28925938e-06 -1.20000000e-09 -1.33588913e-16  2.34561255e-17  9.16892181e-17  1.84260427e-17 -1.75262322e-20 
 1.49023912e-11  1.49023912e-11  1.78828695e-02 -9.42595304e-06  1.31601826e-06  6.81973508e-06  1.28899970e-06 -1.20000000e-09 -1.35918834e-16  2.37831983e-17  9.33731003e-17  1.87447126e-17 -1.78228696e-20 
 1.51425625e-11  1.51425625e-11  1.81710750e-02 -9.42715632e-06  1.30210893e-06  6.83509955e-06  1.28874785e-06 -1.20000001e-09 -1.38182822e-16  2.40975978e-17  9.50128499e-17  1.90542631e-17 -1.81110751e-20 
 1.53823662e-11  1.53823662e-11  1.84588395e-02 -9.42835720e-06  1.28811616e-06  6.85054421e-06  1.28849682e-06 -1.20000000e-09 -1.40443633e-16  2.44081706e-17  9.66537838e-17  1.93632795e-17 -1.83988395e-20 
 1.56169021e-11  1.56169021e-11  1.87402826e-02 -9.42953114e-06  1.27432884e-06  6.86575056e-06  1.28825174e-06 -1.19999999e-09 -1.42655059e-16  2.47086633e-17  9.82622657e-17  1.96654495e-17 -1.86802826e-20 
 1.58506672e-11  1.58506672e-11  1.90208007e-02 -9.43070068e-06  1.26048581e-06  6.88100700e-06  1.28800786e-06 -1.20000001e-09 -1.44859491e-16  2.50049389e-17  9.98690216e-17  1.99665693e-17 -1.89608007e-20 
 1.60804420e-11  1.60804420e-11  1.92965304e-02 -9.43184972e-06  1.24678012e-06  6.89610105e-06  1.28776855e-06 -1.20000000e-09 -1.47026560e-16  2.52929922e-17  1.01451838e-16  2.02624936e-17 -1.92365305e-20 
 1.63092983e-11  1.63092983e-11  1.95711579e-02 -9.43299364e-06  1.23303102e-06  6.91123203e-06  1.28753059e-06 -1.20000001e-09 -1.49185229e-16  2.55767523e-17  1.03031785e-16  2.05571802e-17 -1.95111580e-20 
 1.65351143e-11  1.65351143e-11  1.98421372e-02 -9.43412185e-06  1.21936787e-06  6.92625782e-06  1.28729616e-06 -1.20000000e-09 -1.51315477e-16  2.58536478e-17  1.04594149e-16  2.08478988e-17 -1.97821372e-20 
 1.67600164e-11  1.67600164e-11  2.01120197e-02 -9.43524498e-06  1.20566390e-06  6.94131803e-06  1.28706305e-06 -1.20000001e-09 -1.53437358e-16  2.61263452e-17  1.06153572e-16  2.11373882e-17 -2.00520198e-20 
 1.69819218e-11  1.69819218e-11  2.03783061e-02 -9.43635265e-06  1.19204789e-06  6.95627135e-06  1.28683340e-06 -1.20000000e-09 -1.55531212e-16  2.63923777e-17  1.07695547e-16  2.14229689e-17 -2.03183062e-20 
 1.71983186e-11  1.71983186e-11  2.06379823e-02 -9.43743233e-06  1.17867875e-06  6.97094377e-06  1.28660980e-06 -1.20000000e-09 -1.57573325e-16  2.66488866e-17  1.09202449e-16  2.17014114e-17 -2.05779824e-20 
 1.74108592e-11  1.74108592e-11  2.08930310e-02 -9.43849230e-06  1.16545969e-06  6.98544210e-06  1.28639051e-06 -1.20000001e-09 -1.59579275e-16  2.68979988e-17  1.10685599e-16  2.19748449e-17 -2.08330311e-20 
 1.76183355e-11  1.76183355e-11  2.11420026e-02 -9.43952656e-06  1.15247081e-06  6.99967901e-06  1.28617674e-06 -1.19999998e-09 -1.61537647e-16  2.71384567e-17  1.12136390e-16  2.22417183e-17 -2.10820027e-20 
 1.78223354e-11  1.78223354e-11  2.13868024e-02 -9.44054306e-06  1.13961738e-06  7.01375883e-06  1.28596686e-06 -1.19999998e-09 -1.63463412e-16  2.73722495e-17  1.13565759e-16  2.25040767e-17 -2.13268025e-20 
 1.78755932e-11  1.78755932e-11  2.14507118e-02 -9.44080836e-06  1.13624833e-06  7.01744788e-06  1.28591214e-06 -1.20000000e-09 -1.63966202e-16  2.74328533e-17  1.13939395e-16  2.25725631e-17 -2.13907119e-20 
 1.79062086e-11  1.79062086e-11  2.14874503e-02 -9.44096085e-06  1.13430907e-06  7.01957109e-06  1.28588069e-06 -1.19999999e-09 -1.64255239e-16  2.74676104e-17  1.14154269e-16  2.26119313e-17 -2.14274504e-20 
 1.79375385e-11  1.79375385e-11  2.15250462e-02 -9.44111689e-06  1.13232263e-06  7.02174576e-06  1.28584850e-06 -1.20000001e-09 -1.64551025e-16  2.75031170e-17  1.14374226e-16  2.26522173e-17 -2.14650462e-20 
 1.79682712e-11  1.79682712e-11  2.15619254e-02 -9.44126994e-06  1.13037216e-06  7.02388085e-06  1.28581693e-06 -1.19999995e-09 -1.64841178e-16  2.75378864e-17  1.14590056e-16  2.26917344e-17 -2.15019255e-20 
 1.80010979e-11  1.80010979e-11  2.16013175e-02 -9.44143341e-06  1.12828673e-06  7.02616346e-06  1.28578322e-06 -1.20000010e-09 -1.65151107e-16  2.75749585e-17  1.14820664e-16  2.27339430e-17 -2.15413175e-20 
 1.80667513e-11  1.80667513e-11  2.16801016e-02 -9.44176033e-06  1.12410947e-06  7.03073505e-06  1.28571581e-06 -1.20000004e-09 -1.65770980e-16  2.76488973e-17  1.15282106e-16  2.28183568e-17 -2.16201016e-20 
 1.81476549e-11  1.81476549e-11  2.17771858e-02 -9.44216312e-06  1.11895015e-06  7.03638019e-06  1.28563278e-06 -1.19999998e-09 -1.66534868e-16  2.77396331e-17  1.15851146e-16  2.29223725e-17 -2.17171859e-20 
 1.82668408e-11  1.82668408e-11  2.19202090e-02 -9.44275640e-06  1.11132577e-06  7.04472008e-06  1.28551055e-06 -1.20000000e-09 -1.67660277e-16  2.78725418e-17  1.16690280e-16  2.30755945e-17 -2.18602090e-20 
 1.84215493e-11  1.84215493e-11  2.21058591e-02 -9.44352628e-06  1.10138669e-06  7.05558755e-06  1.28535203e-06 -1.19999998e-09 -1.69121211e-16  2.80437045e-17  1.17780999e-16  2.32744616e-17 -2.20458592e-20 
 1.85983380e-11  1.85983380e-11  2.23180057e-02 -9.44440575e-06  1.08997033e-06  7.06806433e-06  1.28517110e-06 -1.20000001e-09 -1.70790798e-16  2.82374082e-17  1.19029450e-16  2.35016815e-17 -2.22580057e-20 
 1.87961583e-11  1.87961583e-11  2.25553899e-02 -9.44538946e-06  1.07712111e-06  7.08209946e-06  1.28496889e-06 -1.20000001e-09 -1.72659190e-16  2.84517554e-17  1.20429045e-16  2.37558943e-17 -2.24953900e-20 
 1.89788142e-11  1.89788142e-11  2.27745770e-02 -9.44629740e-06  1.06518645e-06  7.09512852e-06  1.28478242e-06 -1.19999999e-09 -1.74384529e-16  2.86474080e-17  1.21723822e-16  2.39905844e-17 -2.27145771e-20 
 1.91688185e-11  1.91688185e-11  2.30025822e-02 -9.44724148e-06  1.05269945e-06  7.10875333e-06  1.28458869e-06 -1.20000001e-09 -1.76179456e-16  2.88486117e-17  1.23073221e-16  2.42346802e-17 -2.29425823e-20 
 1.91873166e-11  1.91873166e-11  2.30247800e-02 -9.44733337e-06  1.05147988e-06  7.11008362e-06  1.28456987e-06 -1.19999997e-09 -1.76354213e-16  2.88680734e-17  1.23204732e-16  2.42584425e-17 -2.29647800e-20 
 1.92243129e-11  1.92243129e-11  2.30691755e-02 -9.44751713e-06  1.04903849e-06  7.11274645e-06  1.28453219e-06 -1.20000007e-09 -1.76703732e-16  2.89069291e-17  1.23467828e-16  2.43059661e-17 -2.30091756e-20 
 1.92983054e-11  1.92983054e-11  2.31579665e-02 -9.44788462e-06  1.04414729e-06  7.11808049e-06  1.28445684e-06 -1.19999997e-09 -1.77402792e-16  2.89843691e-17  1.23994315e-16  2.44010091e-17 -2.30979666e-20 
 1.93036484e-11  1.93036484e-11  2.31643781e-02 -9.44791115e-06  1.04379366e-06  7.11846609e-06  1.28445140e-06 -1.20000068e-09 -1.77453272e-16  2.89899471e-17  1.24032349e-16  2.44078720e-17 -2.31043782e-20 
 1.93080859e-11  1.93080859e-11  2.31697030e-02 -9.44793319e-06  1.04349993e-06  7.11878638e-06  1.28444688e-06 -1.20000152e-09 -1.77495197e-16  2.89945782e-17  1.24063937e-16  2.44135716e-17 -2.31097031e-20 
 1.93127292e-11  1.93127292e-11  2.31752751e-02 -9.44795625e-06  1.04319251e-06  7.11912158e-06  1.28444215e-06 -1.19999978e-09 -1.77539067e-16  2.89994228e-17  1.24096993e-16  2.44195358e-17 -2.31152752e-20 
 1.93172096e-11  1.93172096e-11  2.31806515e-02 -9.44797849e-06  1.04289585e-06  7.11944505e-06  1.28443759e-06 -1.19999951e-09 -1.77581397e-16  2.90040960e-17  1.24128890e-16  2.44252905e-17 -2.31206516e-20 
 1.93213573e-11  1.93213573e-11  2.31856288e-02 -9.44799909e-06  1.04262117e-06  7.11974455e-06  1.28443337e-06 -1.20000060e-09 -1.77620585e-16  2.90084211e-17  1.24158420e-16  2.44306180e-17 -2.31256289e-20 
 1.93258016e-11  1.93258016e-11  2.31909619e-02 -9.44802116e-06  1.04232682e-06  7.12006549e-06  1.28442885e-06 -1.19999941e-09 -1.77662574e-16  2.90130541e-17  1.24190062e-16  2.44363263e-17 -2.31309620e-20 
 1.93312298e-11  1.93312298e-11  2.31974758e-02 -9.44804812e-06  1.04196724e-06  7.12045755e-06  1.28442332e-06 -1.20000064e-09 -1.77713860e-16  2.90187112e-17  1.24228713e-16  2.44432985e-17 -2.31374759e-20 
 1.93387359e-11  1.93387359e-11  2.32064831e-02 -9.44808539e-06  1.04146992e-06  7.12099979e-06  1.28441568e-06 -1.20000031e-09 -1.77784778e-16  2.90265304e-17  1.24282162e-16  2.44529395e-17 -2.31464832e-20 
 1.93505512e-11  1.93505512e-11  2.32206615e-02 -9.44814406e-06  1.04068686e-06  7.12185355e-06  1.28440366e-06 -1.20000020e-09 -1.77896411e-16  2.90388311e-17  1.24366304e-16  2.44681152e-17 -2.31606616e-20 
 1.93663506e-11  1.93663506e-11  2.32396207e-02 -9.44822251e-06  1.03963930e-06  7.12299564e-06  1.28438757e-06 -1.20000009e-09 -1.78045686e-16  2.90552650e-17  1.24478834e-16  2.44884078e-17 -2.31796208e-20 
 1.93857596e-11  1.93857596e-11  2.32629115e-02 -9.44831889e-06  1.03835170e-06  7.12439936e-06  1.28436782e-06 -1.20000030e-09 -1.78229068e-16  2.90754309e-17  1.24617098e-16  2.45133364e-17 -2.32029116e-20 
 1.94090722e-11  1.94090722e-11  2.32908867e-02 -9.44843464e-06  1.03680411e-06  7.12608642e-06  1.28434410e-06 -1.19999987e-09 -1.78449334e-16  2.90996195e-17  1.24783206e-16  2.45432781e-17 -2.32308868e-20 
 1.94393066e-11  1.94393066e-11  2.33271679e-02 -9.44858474e-06  1.03479535e-06  7.12827605e-06  1.28431335e-06 -1.20000006e-09 -1.78735004e-16  2.91309363e-17  1.24998692e-16  2.45821090e-17 -2.32671680e-20 
 1.94720154e-11  1.94720154e-11  2.33664184e-02 -9.44874713e-06  1.03262007e-06  7.13064699e-06  1.28428008e-06 -1.19999999e-09 -1.79044058e-16  2.91647476e-17  1.25231887e-16  2.46241167e-17 -2.33064185e-20 
 1.95045607e-11  1.95045607e-11  2.34054728e-02 -9.44890869e-06  1.03045346e-06  7.13300825e-06  1.28424698e-06 -1.19999993e-09 -1.79351573e-16  2.91983193e-17  1.25463995e-16  2.46659135e-17 -2.33454729e-20 
 1.95396673e-11  1.95396673e-11  2.34476007e-02 -9.44908295e-06  1.02811388e-06  7.13555778e-06  1.28421129e-06 -1.19999989e-09 -1.79683295e-16  2.92344539e-17  1.25714455e-16  2.47109984e-17 -2.33876008e-20 
 1.95758372e-11  1.95758372e-11  2.34910047e-02 -9.44926248e-06  1.02570076e-06  7.13818719e-06  1.28417453e-06 -1.19999997e-09 -1.80025071e-16  2.92715971e-17  1.25972596e-16  2.47574475e-17 -2.34310047e-20 
 1.96159096e-11  1.96159096e-11  2.35390915e-02 -9.44946136e-06  1.02302412e-06  7.14110343e-06  1.28413380e-06 -1.19999997e-09 -1.80403730e-16  2.93126458e-17  1.26258698e-16  2.48089067e-17 -2.34790916e-20 
 1.96419617e-11  1.96419617e-11  2.35703540e-02 -9.44959065e-06  1.02128219e-06  7.14300113e-06  1.28410734e-06 -1.20000009e-09 -1.80649910e-16  2.93392750e-17  1.26444764e-16  2.48423607e-17 -2.35103541e-20 
 1.96464784e-11  1.96464784e-11  2.35757741e-02 -9.44961306e-06  1.02098004e-06  7.14333028e-06  1.28410275e-06 -1.20000011e-09 -1.80692591e-16  2.93438871e-17  1.26477027e-16  2.48481606e-17 -2.35157742e-20 
 1.96555119e-11  1.96555119e-11  2.35866143e-02 -9.44965789e-06  1.02037561e-06  7.14398871e-06  1.28409357e-06 -1.19999968e-09 -1.80777954e-16  2.93531074e-17  1.26541559e-16  2.48597605e-17 -2.35266143e-20 
 1.96578633e-11  1.96578633e-11  2.35894360e-02 -9.44966956e-06  1.02021825e-06  7.14416013e-06  1.28409119e-06 -1.19999968e-09 -1.80800174e-16  2.93555066e-17  1.26558358e-16  2.48627800e-17 -2.35294361e-20 
 1.96601406e-11  1.96601406e-11  2.35921687e-02 -9.44968086e-06  1.02006584e-06  7.14432615e-06  1.28408887e-06 -1.19999992e-09 -1.80821693e-16  2.93578297e-17  1.26574627e-16  2.48657041e-17 -2.35321688e-20 
 1.96631365e-11  1.96631365e-11  2.35957638e-02 -9.44969573e-06  1.01986532e-06  7.14454458e-06  1.28408583e-06 -1.20000055e-09 -1.80850004e-16  2.93608854e-17  1.26596032e-16  2.48695512e-17 -2.35357639e-20 
 1.96656253e-11  1.96656253e-11  2.35987503e-02 -9.44970808e-06  1.01969873e-06  7.14472605e-06  1.28408330e-06 -1.19999951e-09 -1.80873522e-16  2.93634234e-17  1.26613813e-16  2.48727470e-17 -2.35387504e-20 
 1.96688786e-11  1.96688786e-11  2.36026543e-02 -9.44972422e-06  1.01948094e-06  7.14496328e-06  1.28408000e-06 -1.19999970e-09 -1.80904265e-16  2.93667404e-17  1.26637057e-16  2.48769245e-17 -2.35426544e-20 
 1.96724954e-11  1.96724954e-11  2.36069945e-02 -9.44974217e-06  1.01923879e-06  7.14522706e-06  1.28407632e-06 -1.20000024e-09 -1.80938443e-16  2.93704273e-17  1.26662900e-16  2.48815688e-17 -2.35469946e-20 
 1.96770610e-11  1.96770610e-11  2.36124732e-02 -9.44976482e-06  1.01893308e-06  7.14556006e-06  1.28407169e-06 -1.19999944e-09 -1.80981587e-16  2.93750801e-17  1.26695523e-16  2.48874314e-17 -2.35524733e-20 
 1.96828012e-11  1.96828012e-11  2.36193614e-02 -9.44979331e-06  1.01854866e-06  7.14597879e-06  1.28406586e-06 -1.19999954e-09 -1.81035830e-16  2.93809278e-17  1.26736541e-16  2.48948021e-17 -2.35593615e-20 
 1.96908477e-11  1.96908477e-11  2.36290172e-02 -9.44983324e-06  1.01800967e-06  7.14656588e-06  1.28405768e-06 -1.20000029e-09 -1.81111868e-16  2.93891214e-17  1.26794043e-16  2.49051344e-17 -2.35690173e-20 
 1.97023464e-11  1.97023464e-11  2.36428157e-02 -9.44989029e-06  1.01723921e-06  7.14740508e-06  1.28404601e-06 -1.20000013e-09 -1.81220530e-16  2.94008228e-17  1.26876225e-16  2.49198993e-17 -2.35828158e-20 
 1.97171257e-11  1.97171257e-11  2.36605508e-02 -9.44996362e-06  1.01624853e-06  7.14848410e-06  1.28403100e-06 -1.20000006e-09 -1.81360193e-16  2.94158495e-17  1.26981866e-16  2.49388765e-17 -2.36005509e-20 
 1.97354307e-11  1.97354307e-11  2.36825168e-02 -9.45005445e-06  1.01502087e-06  7.14982116e-06  1.28401241e-06 -1.20000004e-09 -1.81533175e-16  2.94344407e-17  1.27112731e-16  2.49623805e-17 -2.36225169e-20 
 1.97576923e-11  1.97576923e-11  2.37092307e-02 -9.45016490e-06  1.01352693e-06  7.15144815e-06  1.28398981e-06 -1.19999981e-09 -1.81743550e-16  2.94570201e-17  1.27271916e-16  2.49909644e-17 -2.36492308e-20 
 1.97868455e-11  1.97868455e-11  2.37442146e-02 -9.45030953e-06  1.01156894e-06  7.15358038e-06  1.28396022e-06 -1.20000001e-09 -1.82019054e-16  2.94865391e-17  1.27480434e-16  2.50283964e-17 -2.36842146e-20 
 1.98218181e-11  1.98218181e-11  2.37861817e-02 -9.45048303e-06  1.00921775e-06  7.15614054e-06  1.28392473e-06 -1.20000005e-09 -1.82349559e-16  2.95218751e-17  1.27730658e-16  2.50732992e-17 -2.37261818e-20 
 1.98537093e-11  1.98537093e-11  2.38244511e-02 -9.45064122e-06  1.00707150e-06  7.15847735e-06  1.28389237e-06 -1.20000001e-09 -1.82650949e-16  2.95540261e-17  1.27958914e-16  2.51142446e-17 -2.37644512e-20 
 1.98905573e-11  1.98905573e-11  2.38686688e-02 -9.45082399e-06  1.00458901e-06  7.16117999e-06  1.28385500e-06 -1.19999993e-09 -1.82999190e-16  2.95910890e-17  1.28222740e-16  2.51615528e-17 -2.38086689e-20 
 1.99260604e-11  1.99260604e-11  2.39112725e-02 -9.45100008e-06  1.00219445e-06  7.16378664e-06  1.28381899e-06 -1.19999992e-09 -1.83334726e-16  2.96267125e-17  1.28477030e-16  2.52071330e-17 -2.38512726e-20 
 1.99673597e-11  1.99673597e-11  2.39608316e-02 -9.45120490e-06  9.99405615e-07  7.16682216e-06  1.28377712e-06 -1.19999998e-09 -1.83725050e-16  2.96680448e-17  1.28772952e-16  2.52601529e-17 -2.39008317e-20 
 2.00094420e-11  2.00094420e-11  2.40113304e-02 -9.45141358e-06  9.96560226e-07  7.16991889e-06  1.28373446e-06 -1.20000000e-09 -1.84122783e-16  2.97100423e-17  1.29074614e-16  2.53141764e-17 -2.39513305e-20 
 2.00582572e-11  2.00582572e-11  2.40699086e-02 -9.45165563e-06  9.93254934e-07  7.17351570e-06  1.28368500e-06 -1.19999994e-09 -1.84584162e-16  2.97586088e-17  1.29424702e-16  2.53768409e-17 -2.40099087e-20 
 2.01096968e-11  2.01096968e-11  2.41316361e-02 -9.45191066e-06  9.89766515e-07  7.17731125e-06  1.28363289e-06 -1.20000004e-09 -1.85070357e-16  2.98096117e-17  1.29793802e-16  2.54428717e-17 -2.40716362e-20 
 2.01691450e-11  2.01691450e-11  2.42029740e-02 -9.45220536e-06  9.85728032e-07  7.18170464e-06  1.28357269e-06 -1.20000003e-09 -1.85632266e-16  2.98683316e-17  1.30220612e-16  2.55191797e-17 -2.41429741e-20 
 2.02333604e-11  2.02333604e-11  2.42800325e-02 -9.45252365e-06  9.81357322e-07  7.18645864e-06  1.28350769e-06 -1.19999996e-09 -1.86239253e-16  2.99314901e-17  1.30681940e-16  2.56016027e-17 -2.42200326e-20 
 2.03016636e-11  2.03016636e-11  2.43619963e-02 -9.45286216e-06  9.76698803e-07  7.19152478e-06  1.28343857e-06 -1.20000007e-09 -1.86884902e-16  2.99983609e-17  1.31172971e-16  2.56892680e-17 -2.43019964e-20 
 2.03746754e-11  2.03746754e-11  2.44496105e-02 -9.45322394e-06  9.71708205e-07  7.19695100e-06  1.28336473e-06 -1.19999997e-09 -1.87575086e-16  3.00694893e-17  1.31698236e-16  2.57829715e-17 -2.43896106e-20 
 2.04524278e-11  2.04524278e-11  2.45429133e-02 -9.45360915e-06  9.66381122e-07  7.20274190e-06  1.28328613e-06 -1.20000003e-09 -1.88310111e-16  3.01448348e-17  1.32258041e-16  2.58827531e-17 -2.44829134e-20 
 2.05362603e-11  2.05362603e-11  2.46435124e-02 -9.45402442e-06  9.60623043e-07  7.20899994e-06  1.28320143e-06 -1.19999999e-09 -1.89102649e-16  3.02256076e-17  1.32862127e-16  2.59903306e-17 -2.45835124e-20 
 2.06266727e-11  2.06266727e-11  2.47520072e-02 -9.45447219e-06  9.54396207e-07  7.21576585e-06  1.28311013e-06 -1.19999999e-09 -1.89957430e-16  3.03121783e-17  1.33514216e-16  2.61063438e-17 -2.46920073e-20 
 2.07253004e-11  2.07253004e-11  2.48703605e-02 -9.45496054e-06  9.47583610e-07  7.22316634e-06  1.28301059e-06 -1.19999998e-09 -1.90889927e-16  3.04059723e-17  1.34226255e-16  2.62328892e-17 -2.48103606e-20 
 2.08332389e-11  2.08332389e-11  2.49998866e-02 -9.45549488e-06  9.40103955e-07  7.23128920e-06  1.28290173e-06 -1.19999997e-09 -1.91910510e-16  3.05078493e-17  1.35006351e-16  2.63713694e-17 -2.49398867e-20 
 2.09528537e-11  2.09528537e-11  2.51434244e-02 -9.45608688e-06  9.31785865e-07  7.24031984e-06  1.28278117e-06 -1.20000000e-09 -1.93041562e-16  3.06198022e-17  1.35871861e-16  2.65248163e-17 -2.50834245e-20 
 2.10865839e-11  2.10865839e-11  2.53039007e-02 -9.45674855e-06  9.22449572e-07  7.25045248e-06  1.28264649e-06 -1.19999999e-09 -1.94306171e-16  3.07437858e-17  1.36840787e-16  2.66963539e-17 -2.52439008e-20 
 2.12389507e-11  2.12389507e-11  2.54867408e-02 -9.45750219e-06  9.11764877e-07  7.26204413e-06  1.28249318e-06 -1.19999998e-09 -1.95747123e-16  3.08835225e-17  1.37946399e-16  2.68917749e-17 -2.54267409e-20 
 2.14160851e-11  2.14160851e-11  2.56993021e-02 -9.45837802e-06  8.99279736e-07  7.27558315e-06  1.28231513e-06 -1.19999998e-09 -1.97422450e-16  3.10439217e-17  1.39233956e-16  2.71189328e-17 -2.56393022e-20 
 2.15796839e-11  2.15796839e-11  2.58956206e-02 -9.45918662e-06  8.87687602e-07  7.28814815e-06  1.28215086e-06 -1.19999998e-09 -1.98969895e-16  3.11900945e-17  1.40425260e-16  2.73287046e-17 -2.58356207e-20 
 2.17553720e-11  2.17553720e-11  2.61064464e-02 -9.46005464e-06  8.75173226e-07  7.30170677e-06  1.28197464e-06 -1.20000001e-09 -2.00631837e-16  3.13449513e-17  1.41706892e-16  2.75539477e-17 -2.60464464e-20 
 2.19191609e-11  2.19191609e-11  2.63029931e-02 -9.46086356e-06  8.63444926e-07  7.31440811e-06  1.28181052e-06 -1.19999999e-09 -2.02181356e-16  3.14873346e-17  1.42903871e-16  2.77639076e-17 -2.62429932e-20 
 2.20913692e-11  2.20913692e-11  2.65096431e-02 -9.46171373e-06  8.51049412e-07  7.32782618e-06  1.28163814e-06 -1.20000002e-09 -2.03810669e-16  3.16349597e-17  1.44164628e-16  2.79846312e-17 -2.64496431e-20 
 2.22564286e-11  2.22564286e-11  2.67077143e-02 -9.46252830e-06  8.39106280e-07  7.34074894e-06  1.28147309e-06 -1.20000001e-09 -2.05372480e-16  3.17744476e-17  1.45375221e-16  2.81961639e-17 -2.66477143e-20 
